product_handle,brand_handle,variant_handle,barcode,backup_barcodes,images,thumbnail,is_active
hamdard-rooh-afza,generic,1-5l,GEN_hamdard-rooh-afza_1.5l,GEN_hamdard-rooh-afza_1.5l;ALT_hamdard-rooh-afza_1.5l,hamdard-rooh-afza.jpg,hamdard-rooh-afza.jpg,true
maaza-mango-drink,generic,1l,GEN_maaza-mango-drink_1l,GEN_maaza-mango-drink_1l;ALT_maaza-mango-drink_1l,maaza-mango-drink.jpg,maaza-mango-drink.jpg,true
kadugu-manga,aachi,300g,GEN_aachi-kadugu-manga_300g,GEN_aachi-kadugu-manga_300g;ALT_aachi-kadugu-manga_300g,aachi_kadugu-manga.jpg,aachi_kadugu-manga.jpg,true
lemon-pickle,aachi,300g,GEN_aachi-lemon-pickle_300g,GEN_aachi-lemon-pickle_300g;ALT_aachi-lemon-pickle_300g,aachi_lemon-pickle.jpg,aachi_lemon-pickle.jpg,true
mango-pickle,aachi,500g,GEN_aachi-mango-pickle_500g,GEN_aachi-mango-pickle_500g;ALT_aachi-mango-pickle_500g,aachi_mango-pickle.jpg,aachi_mango-pickle.jpg,true
atta-select,aashirvaad,10kg,GEN_aashirvaad-atta-select_10kg,GEN_aashirvaad-atta-select_10kg;ALT_aashirvaad-atta-select_10kg,aashirvaad-atta-select.jpg,aashirvaad-atta-select.jpg,true
atta-select,aashirvaad,5kg,GEN_aashirvaad-atta-select_5kg,GEN_aashirvaad-atta-select_5kg;ALT_aashirvaad-atta-select_5kg,aashirvaad-atta-select.jpg,aashirvaad-atta-select.jpg,true
dark-chocolate,amul,150g,GEN_amul-dark-chocolate_150g,GEN_amul-dark-chocolate_150g;ALT_amul-dark-chocolate_150g,amul_dark-chocolate.jpg,amul_dark-chocolate.jpg,true
pure-ghee,amul,1kg,GEN_amul-pure-ghee_1kg,GEN_amul-pure-ghee_1kg;ALT_amul-pure-ghee_1kg,amul_pure-ghee.jpg,amul_pure-ghee.jpg,true
bombay-potato,ashoka,280g,GEN_ashoka-bombay-potato_280g,GEN_ashoka-bombay-potato_280g;ALT_ashoka-bombay-potato_280g,ashoka_bombay-potato.jpg,ashoka_bombay-potato.jpg,true
butter-chicken,ashoka,280g,GEN_ashoka-butter-chicken_280g,GEN_ashoka-butter-chicken_280g;ALT_ashoka-butter-chicken_280g,ashoka_butter-chicken.jpg,ashoka_butter-chicken.jpg,true
chana-masala,ashoka,280g,GEN_ashoka-chana-masala_280g,GEN_ashoka-chana-masala_280g;ALT_ashoka-chana-masala_280g,ashoka-chana-masala.png,ashoka-chana-masala.png,true
dal-makhani,ashoka,280g,GEN_ashoka-dal-makhani_280g,GEN_ashoka-dal-makhani_280g;ALT_ashoka-dal-makhani_280g,ashoka-dal-makhani.jpg,ashoka-dal-makhani.jpg,true
mutter-paneer,ashoka,280g,GEN_ashoka-mutter-paneer_280g,GEN_ashoka-mutter-paneer_280g;ALT_ashoka-mutter-paneer_280g,ashoka-mutter-paneer.png,ashoka-mutter-paneer.png,true
palak-paneer,ashoka,280g,GEN_ashoka-palak-paneer_280g,GEN_ashoka-palak-paneer_280g;ALT_ashoka-palak-paneer_280g,ashoka-palak-paneer.jpg,ashoka-palak-paneer.jpg,true
rajma-masala,ashoka,280g,GEN_ashoka-rajma-masala_280g,GEN_ashoka-rajma-masala_280g;ALT_ashoka-rajma-masala_280g,ashoka-rajma-masala.jpg,ashoka-rajma-masala.jpg,true
tarka-dhal,ashoka,280g,GEN_ashoka-tarka-dhal_280g,GEN_ashoka-tarka-dhal_280g;ALT_ashoka-tarka-dhal_280g,ashoka_tarka-dhal.jpg,ashoka_tarka-dhal.jpg,true
gulab-jamun-tin,bikaji,1kg,GEN_bikaji-gulab-jamun-tin_1kg,GEN_bikaji-gulab-jamun-tin_1kg;ALT_bikaji-gulab-jamun-tin_1kg,bikaji-gulab-jamun-tin.png,bikaji-gulab-jamun-tin.png,true
khatta-meetha,bikaji,200g,GEN_bikaji-khatta-meetha_200g,GEN_bikaji-khatta-meetha_200g;ALT_bikaji-khatta-meetha_200g,bikaji-khatta-meetha.png,bikaji-khatta-meetha.png,true
soan-papdi,bikaji,500g,GEN_bikaji-soan-papdi_500g,GEN_bikaji-soan-papdi_500g;ALT_bikaji-soan-papdi_500g,bikaji-soan-papdi.png,bikaji-soan-papdi.png,true
health-drink,bournvita,500g,GEN_bournvita_500g,GEN_bournvita_500g;ALT_bournvita_500g,bournvita_health-drink.jpg,bournvita_health-drink.jpg,true
grape-soda-6-pack,bovonto,300ml,GEN_bovonto-grape-300ml-6pack_300ml,GEN_bovonto-grape-300ml-6pack_300ml;ALT_bovonto-grape-300ml-6pack_300ml,bovonto_grape-soda.jpg,bovonto_grape-soda.jpg,true
bourbon-cream,britannia,200g,GEN_britannia-bourbon-cream_200g,GEN_britannia-bourbon-cream_200g;ALT_britannia-bourbon-cream_200g,britannia-bourbon-cream.jpg,britannia-bourbon-cream.jpg,true
good-day-butter-cookies,britannia,150g,GEN_britannia-good-day-butter-cookies_150g,GEN_britannia-good-day-butter-cookies_150g;ALT_britannia-good-day-butter-cookies_150g,britannia-good-day-butter-cookies.jpg,britannia-good-day-butter-cookies.jpg,true
good-day-cashew-cookies,britannia,150g,GEN_britannia-good-day-cashew-cookies_150g,GEN_britannia-good-day-cashew-cookies_150g;ALT_britannia-good-day-cashew-cookies_150g,britannia-good-day-cashew-cookies.jpg,britannia-good-day-cashew-cookies.jpg,true
marie-gold,britannia,200g,GEN_britannia-marie-gold_200g,GEN_britannia-marie-gold_200g;ALT_britannia-marie-gold_200g,britannia-marie-gold.jpg,britannia-marie-gold.jpg,true
red-label-tea,brooke-bond,500g,GEN_brooke-bond-red-label_500g,GEN_brooke-bond-red-label_500g;ALT_brooke-bond-red-label_500g,brooke-bond-red-label.jpg,brooke-bond-red-label.jpg,true
red-label-tea,brooke-bond,1kg,GEN_brooke-bond-red-label_1kg,GEN_brooke-bond-red-label_1kg;ALT_brooke-bond-red-label_1kg,brooke-bond-red-label.jpg,brooke-bond-red-label.jpg,true
instant-coffee-original,bru,100g,GEN_bru-instant-coffee_100g,GEN_bru-instant-coffee_100g;ALT_bru-instant-coffee_100g,bru_instant-coffee.jpg,bru_instant-coffee.jpg,true
hakka-noodles,chings-secret,240g,GEN_chings-hakka-noodles_240g,GEN_chings-hakka-noodles_240g;ALT_chings-hakka-noodles_240g,chings_hakka-noodles.jpg,chings_hakka-noodles.jpg,true
schezwan-noodles,chings-secret,240g,GEN_chings-schezwan-noodles_240g,GEN_chings-schezwan-noodles_240g;ALT_chings-schezwan-noodles_240g,chings-schezwan-noodles.jpg,chings-schezwan-noodles.jpg,true
schezwan-sauce,chings-secret,250g,GEN_chings-schezwan-sauce_250g,GEN_chings-schezwan-sauce_250g;ALT_chings-schezwan-sauce_250g,chings-schezwan-sauce.jpg,chings-schezwan-sauce.jpg,true
rozana-basmati,daawat,5kg,GEN_daawat-rozana-basmati_5kg,GEN_daawat-rozana-basmati_5kg;ALT_daawat-rozana-basmati_5kg,daawat-rozana-basmati.jpg,daawat-rozana-basmati.jpg,true
chyawanprash,dabur,500g,GEN_dabur-chyawanprash_500g,GEN_dabur-chyawanprash_500g;ALT_dabur-chyawanprash_500g,dabur_chyawanprash.jpg,dabur_chyawanprash.jpg,true
chana-dal,east-end,2kg,GEN_east-end-chana-dal_2kg,GEN_east-end-chana-dal_2kg;ALT_east-end-chana-dal_2kg,east-end_chana-dal.jpg,east-end_chana-dal.jpg,true
coriander-powder,east-end,400g,GEN_east-end-coriander-powder_400g,GEN_east-end-coriander-powder_400g;ALT_east-end-coriander-powder_400g,east-end_coriander-powder.jpg,east-end_coriander-powder.jpg,true
ginger-garlic-paste,east-end,1kg,GEN_east-end-ginger-garlic-paste_1kg,GEN_east-end-ginger-garlic-paste_1kg;ALT_east-end-ginger-garlic-paste_1kg,east-end_ginger-garlic-paste.jpg,east-end_ginger-garlic-paste.jpg,true
kabuli-chana,east-end,2kg,GEN_east-end-kabuli-chana_2kg,GEN_east-end-kabuli-chana_2kg;ALT_east-end-kabuli-chana_2kg,east-end_kabuli-chana.jpg,east-end_kabuli-chana.jpg,true
kashmiri-chilli-powder,east-end,200g,GEN_east-end-kashmiri-chilli_200g,GEN_east-end-kashmiri-chilli_200g;ALT_east-end-kashmiri-chilli_200g,east-end_kashmiri-chilli.jpg,east-end_kashmiri-chilli.jpg,true
moong-dal-washed,east-end,2kg,GEN_east-end-moong-dal_2kg,GEN_east-end-moong-dal_2kg;ALT_east-end-moong-dal_2kg,east-end_moong-dal.jpg,east-end_moong-dal.jpg,true
red-split-lentils,east-end,2kg,GEN_east-end-red-split-lentils_2kg,GEN_east-end-red-split-lentils_2kg;ALT_east-end-red-split-lentils_2kg,east-end_red-lentils.jpg,east-end_red-lentils.jpg,true
sooji-fine,east-end,500g,GEN_east-end-sooji-fine_500g,GEN_east-end-sooji-fine_500g;ALT_east-end-sooji-fine_500g,east-end_sooji-fine.jpg,east-end_sooji-fine.jpg,true
toor-dal-oily,east-end,2kg,GEN_east-end-toor-dal-oily_2kg,GEN_east-end-toor-dal-oily_2kg;ALT_east-end-toor-dal-oily_2kg,east-end_toor-dal.jpg,east-end_toor-dal.jpg,true
urad-dal-black-whole,east-end,2kg,GEN_east-end-urad-dal-black-whole_2kg,GEN_east-end-urad-dal-black-whole_2kg;ALT_east-end-urad-dal-black-whole_2kg,east-end_urad-black.jpg,east-end_urad-black.jpg,true
atta-chakki-fresh,elephant,5kg,GEN_elephant-atta-chakki-fresh_5kg,GEN_elephant-atta-chakki-fresh_5kg;ALT_elephant-atta-chakki-fresh_5kg,elephant-atta-chakki-fresh.jpg,elephant-atta-chakki-fresh.jpg,true
atta-chakki-fresh,elephant,10kg,GEN_elephant-atta-chakki-fresh_10kg,GEN_elephant-atta-chakki-fresh_10kg;ALT_elephant-atta-chakki-fresh_10kg,elephant-atta-chakki-fresh.jpg,elephant-atta-chakki-fresh.jpg,true
garam-masala,everest,100g,GEN_everest-garam-masala_100g,GEN_everest-garam-masala_100g;ALT_everest-garam-masala_100g,everest-garam-masala.jpg,everest-garam-masala.jpg,true
pav-bhaji-masala,everest,100g,GEN_everest-pav-bhaji-masala_100g,GEN_everest-pav-bhaji-masala_100g;ALT_everest-pav-bhaji-masala_100g,everest-pav-bhaji-masala.jpg,everest-pav-bhaji-masala.jpg,true
sambhar-masala,everest,100g,GEN_everest-sambhar-masala_100g,GEN_everest-sambhar-masala_100g;ALT_everest-sambhar-masala_100g,everest-sambhar-masala.jpg,everest-sambhar-masala.jpg,true
tea-masala,everest,100g,GEN_everest-tea-masala_100g,GEN_everest-tea-masala_100g;ALT_everest-tea-masala_100g,everest-tea-masala.jpg,everest-tea-masala.jpg,true
super-basmati,falak,5kg,GEN_falak-super-basmati_5kg,GEN_falak-super-basmati_5kg;ALT_falak-super-basmati_5kg,falak-super-basmati.jpg,falak-super-basmati.jpg,true
mango-drink,frooti,1l,GEN_frooti-mango_1l,GEN_frooti-mango_1l;ALT_frooti-mango_1l,frooti_mango.jpg,frooti_mango.jpg,true
mango,glucon-d,500g,GEN_glucon-d-mango_500g,GEN_glucon-d-mango_500g;ALT_glucon-d-mango_500g,glucon-d_mango.jpg,glucon-d_mango.jpg,true
aloo-bhujia,haldirams,1kg,GEN_haldirams-aloo-bhujia_1kg,GEN_haldirams-aloo-bhujia_1kg;ALT_haldirams-aloo-bhujia_1kg,haldirams-aloo-bhujia.jpg,haldirams-aloo-bhujia.jpg,true
aloo-bhujia,haldirams,400g,GEN_haldirams-aloo-bhujia_400g,GEN_haldirams-aloo-bhujia_400g;ALT_haldirams-aloo-bhujia_400g,haldirams-aloo-bhujia.jpg,haldirams-aloo-bhujia.jpg,true
gulab-jamun-tin,haldirams,1kg,GEN_haldirams-gulab-jamun-tin_1kg,GEN_haldirams-gulab-jamun-tin_1kg;ALT_haldirams-gulab-jamun-tin_1kg,haldirams-gulab-jamun-tin.png,haldirams-gulab-jamun-tin.png,true
gulab-jamun-tin,haldirams,500g,GEN_haldirams-gulab-jamun-tin_500g,GEN_haldirams-gulab-jamun-tin_500g;ALT_haldirams-gulab-jamun-tin_500g,haldirams-gulab-jamun-tin.png,haldirams-gulab-jamun-tin.png,true
moong-dal,haldirams,400g,GEN_haldirams-moong-dal_400g,GEN_haldirams-moong-dal_400g;ALT_haldirams-moong-dal_400g,haldirams-moong-dal.jpg,haldirams-moong-dal.jpg,true
rasgulla-tin,haldirams,1kg,GEN_haldirams-rasgulla-tin_1kg,GEN_haldirams-rasgulla-tin_1kg;ALT_haldirams-rasgulla-tin_1kg,haldirams-rasgulla-tin.png,haldirams-rasgulla-tin.png,true
soan-papdi,haldirams,500g,GEN_haldirams-soan-papdi_500g,GEN_haldirams-soan-papdi_500g;ALT_haldirams-soan-papdi_500g,haldirams-soan-papdi.png,haldirams-soan-papdi.png,true
mathri,haldirams,200g,GEN_haldirams-mathri_200g,GEN_haldirams-mathri_200g;ALT_haldirams-mathri_200g,haldirams-mathri.png,haldirams-mathri.png,true
rooh-afza,hamdard,750ml,GEN_hamdard-rooh-afza_750ml,GEN_hamdard-rooh-afza_750ml;ALT_hamdard-rooh-afza_750ml,hamdard_rooh-afza.jpg,hamdard_rooh-afza.jpg,true
rooh-afza,hamdard,1-5l,GEN_hamdard-rooh-afza_1500ml,GEN_hamdard-rooh-afza_1500ml;ALT_hamdard-rooh-afza_1500ml,hamdard_rooh-afza.jpg,hamdard_rooh-afza.jpg,true
original,horlicks,500g,GEN_horlicks-original_500g,GEN_horlicks-original_500g;ALT_horlicks-original_500g,horlicks_original.jpg,horlicks_original.jpg,true
sesame-gingelly-oil,idhayam,1l,GEN_idhayam-sesame-oil_1l,GEN_idhayam-sesame-oil_1l;ALT_idhayam-sesame-oil_1l,idhayam_sesame-oil.jpg,idhayam_sesame-oil.jpg,true
fruit-biscuits,karachi-bakery,400g,GEN_karachi-bakery-fruit-biscuits_400g,GEN_karachi-bakery-fruit-biscuits_400g;ALT_karachi-bakery-fruit-biscuits_400g,karachi_fruit-biscuits.jpg,karachi_fruit-biscuits.jpg,true
osmania-biscuits,karachi-bakery,400g,GEN_karachi-bakery-osmania-biscuits_400g,GEN_karachi-bakery-osmania-biscuits_400g;ALT_karachi-bakery-osmania-biscuits_400g,karachi_osmania-biscuits.jpg,karachi_osmania-biscuits.jpg,true
extra-long-basmati,kohinoor,5kg,GEN_kohinoor-extra-long-basmati_5kg,GEN_kohinoor-extra-long-basmati_5kg;ALT_kohinoor-extra-long-basmati_5kg,kohinoor-extra-long-basmati.jpg,kohinoor-extra-long-basmati.jpg,true
extra-long-basmati,kohinoor,2kg,GEN_kohinoor-extra-long-basmati_2kg,GEN_kohinoor-extra-long-basmati_2kg;ALT_kohinoor-extra-long-basmati_2kg,kohinoor-extra-long-basmati.jpg,kohinoor-extra-long-basmati.jpg,true
premium-basmati,lal-qilla,10kg,GEN_lal-qilla-premium-basmati_10kg,GEN_lal-qilla-premium-basmati_10kg;ALT_lal-qilla-premium-basmati_10kg,lal-qilla-premium-basmati.jpg,lal-qilla-premium-basmati.jpg,true
premium-basmati,lal-qilla,5kg,GEN_lal-qilla-premium-basmati_5kg,GEN_lal-qilla-premium-basmati_5kg;ALT_lal-qilla-premium-basmati_5kg,lal-qilla-premium-basmati.jpg,lal-qilla-premium-basmati.jpg,true
gajar-ka-halwa-mix,laziza,150g,GEN_laziza-gajar-halwa-mix_150g,GEN_laziza-gajar-halwa-mix_150g;ALT_laziza-gajar-halwa-mix_150g,laziza_gajar-halwa.jpg,laziza_gajar-halwa.jpg,true
gulab-jamun-mix,laziza,200g,GEN_laziza-gulab-jamun-mix_200g,GEN_laziza-gulab-jamun-mix_200g;ALT_laziza-gulab-jamun-mix_200g,laziza_gulab-jamun.jpg,laziza_gulab-jamun.jpg,true
kheer-mix,laziza,150g,GEN_laziza-kheer-mix_150g,GEN_laziza-kheer-mix_150g;ALT_laziza-kheer-mix_150g,laziza-kheer-mix.jpg,laziza-kheer-mix.jpg,true
kulfi-mix,laziza,150g,GEN_laziza-kulfi-mix_150g,GEN_laziza-kulfi-mix_150g;ALT_laziza-kulfi-mix_150g,laziza_kulfi.jpg,laziza_kulfi.jpg,true
rasmalai-mix,laziza,200g,GEN_laziza-rasmalai-mix_200g,GEN_laziza-rasmalai-mix_200g;ALT_laziza-rasmalai-mix_200g,laziza-rasmalai-mix.jpg,laziza-rasmalai-mix.jpg,true
zarda-sweet-rice-mix,laziza,150g,GEN_laziza-zarda-mix_150g,GEN_laziza-zarda-mix_150g;ALT_laziza-zarda-mix_150g,laziza_zarda.jpg,laziza_zarda.jpg,true
pure,leo-coffee,200g,GEN_leo-coffee-pure_200g,GEN_leo-coffee-pure_200g;ALT_leo-coffee-pure_200g,leo-coffee_pure.jpg,leo-coffee_pure.jpg,true
asafoetida-hing,lg,100g,GEN_lg-asafoetida-hing_100g,GEN_lg-asafoetida-hing_100g;ALT_lg-asafoetida-hing_100g,lg-asafoetida-hing.jpg,lg-asafoetida-hing.jpg,true
moong-dal-papad,lijjat,200g,GEN_lijjat-moong-dal-papad_200g,GEN_lijjat-moong-dal-papad_200g;ALT_lijjat-moong-dal-papad_200g,lijjat-moong-dal-papad.jpg,lijjat-moong-dal-papad.jpg,true
urad-papad-extra-thin,lijjat,200g,GEN_lijjat-urad-papad-extra-thin_200g,GEN_lijjat-urad-papad-extra-thin_200g;ALT_lijjat-urad-papad-extra-thin_200g,lijjat-urad-papad-extra-thin.jpg,lijjat-urad-papad-extra-thin.jpg,true
urad-special-papad,lijjat,200g,GEN_lijjat-urad-special-papad_200g,GEN_lijjat-urad-special-papad_200g;ALT_lijjat-urad-special-papad_200g,lijjat-urad-special-papad.jpg,lijjat-urad-special-papad.jpg,true
2-minute-noodles-masala,maggi,4pack,GEN_maggi-2-minute-noodles-masala-4-pack_0,GEN_maggi-2-minute-noodles-masala-4-pack_0;ALT_maggi-2-minute-noodles-masala-4-pack_0,maggi-2-minute-noodles-masala-4-pack.jpg,maggi-2-minute-noodles-masala-4-pack.jpg,true
2-minute-noodles-masala-8-pack,maggi,8pack,GEN_maggi-2-minute-noodles-masala-8-pack_0,GEN_maggi-2-minute-noodles-masala-8-pack_0;ALT_maggi-2-minute-noodles-masala-8-pack_0,maggi-2-minute-noodles-masala.jpg,maggi-2-minute-noodles-masala.jpg,true
hot-sweet-sauce,maggi,400g,GEN_maggi-hot-sweet-sauce_400g,GEN_maggi-hot-sweet-sauce_400g;ALT_maggi-hot-sweet-sauce_400g,maggi-hot-and-sweet-sauce.jpg,maggi-hot-and-sweet-sauce.jpg,true
sambar-masala,mdh,100g,GEN_mdh-sambar-masala_100g,GEN_mdh-sambar-masala_100g;ALT_mdh-sambar-masala_100g,mdh-sambar-masala.jpg,mdh-sambar-masala.jpg,true
plain-dosa-mix,mtr,500g,GEN_mtr-dosa-mix_500g,GEN_mtr-dosa-mix_500g;ALT_mtr-dosa-mix_500g,mtr_dosa-mix.jpg,mtr_dosa-mix.jpg,true
gulab-jamun-tin,mtr,500g,GEN_mtr-gulab-jamun-tin_500g,GEN_mtr-gulab-jamun-tin_500g;ALT_mtr-gulab-jamun-tin_500g,mtr-gulab-jamun-tin.png,mtr-gulab-jamun-tin.png,true
idli-mix,mtr,500g,GEN_mtr-idli-mix_500g,GEN_mtr-idli-mix_500g;ALT_mtr-idli-mix_500g,mtr-idli-mix.jpg,mtr-idli-mix.jpg,true
khaman-dhokla-mix,mtr,500g,GEN_mtr-khaman-dhokla-mix_500g,GEN_mtr-khaman-dhokla-mix_500g;ALT_mtr-khaman-dhokla-mix_500g,mtr-khaman-dhokla-mix.jpg,mtr-khaman-dhokla-mix.jpg,true
rasmalai-tin,mtr,500g,GEN_mtr-rasmalai-tin_500g,GEN_mtr-rasmalai-tin_500g;ALT_mtr-rasmalai-tin_500g,mtr_rasmalai.jpg,mtr_rasmalai.jpg,true
rava-dosa-mix,mtr,500g,GEN_mtr-rava-dosa-mix_500g,GEN_mtr-rava-dosa-mix_500g;ALT_mtr-rava-dosa-mix_500g,mtr-rava-dosa-mix.jpg,mtr-rava-dosa-mix.jpg,true
rava-idli-mix,mtr,500g,GEN_mtr-rava-idli-mix_500g,GEN_mtr-rava-idli-mix_500g;ALT_mtr-rava-idli-mix_500g,mtr-rava-idli-mix.jpg,mtr-rava-idli-mix.jpg,true
roasted-vermicelli,mtr,400g,GEN_mtr-roasted-vermicelli_400g,GEN_mtr-roasted-vermicelli_400g;ALT_mtr-roasted-vermicelli_400g,mtr-roasted-vermicelli.jpg,mtr-roasted-vermicelli.jpg,true
upma-mix,mtr,500g,GEN_mtr-upma-mix_500g,GEN_mtr-upma-mix_500g;ALT_mtr-upma-mix_500g,mtr-upma-mix.jpg,mtr-upma-mix.jpg,true
vada-mix,mtr,200g,GEN_mtr-vada-mix_200g,GEN_mtr-vada-mix_200g;ALT_mtr-vada-mix_200g,mtr-vada-mix.jpg,mtr-vada-mix.jpg,true
lemon-juice,natco,500ml,GEN_15097122881921_500ml,GEN_15097122881921_500ml;ALT_15097122881921_500ml,natco_lemon-juice-500ml.jpg,natco_lemon-juice-500ml.jpg,true
lemon-juice-with-essential-oil,natco,200ml,GEN_15097233015169_200ml,GEN_15097233015169_200ml;ALT_15097233015169_200ml,natco_lemon-juice-with-essential-oil-200ml.jpg,natco_lemon-juice-with-essential-oil-200ml.jpg,true
pure-mustard-oil,natco,250ml,GEN_15383683334529_250ml,GEN_15383683334529_250ml;ALT_15383683334529_250ml,natco_pure-mustard-oil-250ml.jpg,natco_pure-mustard-oil-250ml.jpg,true
rose-water,natco,310ml,4567655219272,4567655219272,natco_rose-water-310ml.jpg,natco_rose-water-310ml.jpg,true
kevda-water,natco,310ml,4567655284808,4567655284808,natco_kevda-water-310ml.jpg,natco_kevda-water-310ml.jpg,true
coconut-flavouring-essence,natco,28ml,4567655350344,4567655350344,natco_coconut-flavouring-essence-28ml.jpg,natco_coconut-flavouring-essence-28ml.jpg,true
pineapple-flavouring-essence,natco,28ml,4567655383112,4567655383112,natco_pineapple-flavouring-essence-28ml.jpg,natco_pineapple-flavouring-essence-28ml.jpg,true
strawberry-flavouring-essence,natco,28ml,4567655448648,4567655448648,natco_strawberry-flavouring-essence-28ml.jpg,natco_strawberry-flavouring-essence-28ml.jpg,true
rose-flavouring-essence,natco,28ml,4567655514184,4567655514184,natco_rose-flavouring-essence-28ml.jpg,natco_rose-flavouring-essence-28ml.jpg,true
almond-flavouring-essence,natco,28ml,4567655612488,4567655612488,natco_almond-flavouring-essence-28ml.jpg,natco_almond-flavouring-essence-28ml.jpg,true
vanilla-flavouring-essence,natco,28ml,4567655678024,4567655678024,natco_vanilla-flavouring-essence-28ml.jpg,natco_vanilla-flavouring-essence-28ml.jpg,true
green-food-colouring-liquid,natco,28ml,4567655743560,4567655743560,natco_green-food-colouring-liquid-28ml.jpg,natco_green-food-colouring-liquid-28ml.jpg,true
red-food-colouring-liquid,natco,28ml,4567655841864,4567655841864,natco_red-food-colouring-liquid-28ml.jpg,natco_red-food-colouring-liquid-28ml.jpg,true
orange-food-colouring-liquid,natco,28ml,4567655874632,4567655874632,natco_orange-food-colouring-liquid-28ml.jpg,natco_orange-food-colouring-liquid-28ml.jpg,true
green-food-colouring-powder,natco,25g,4567655972936,4567655972936,natco_green-food-colouring-powder-25g.jpg,natco_green-food-colouring-powder-25g.jpg,true
red-food-colouring-powder,natco,25g,4567656005704,4567656005704,natco_red-food-colouring-powder-25g.jpg,natco_red-food-colouring-powder-25g.jpg,true
orange-food-colouring-powder,natco,25g,4567656071240,4567656071240,natco_orange-food-colouring-powder-25g.jpg,natco_orange-food-colouring-powder-25g.jpg,true
yellow-food-colouring-powder,natco,25g,4567656104008,4567656104008,natco_yellow-food-colouring-powder-25g.jpg,natco_yellow-food-colouring-powder-25g.jpg,true
tandoori-masala-jar,natco,100g,4567656169544,4567656169544,natco_tandoori-masala-jar-100g.jpg,natco_tandoori-masala-jar-100g.jpg,true
garam-masala-jar,natco,80g,4567656759368,4567656759368,natco_garam-masala-jar-80g.jpg,natco_garam-masala-jar-80g.jpg,true
coriander-ground-jar,natco,70g,4567656988744,4567656988744,natco_coriander-ground-jar-70g.jpg,natco_coriander-ground-jar-70g.jpg,true
cloves-jar,natco,50g,4567657054280,4567657054280,natco_cloves-jar-50g.jpg,natco_cloves-jar-50g.jpg,true
cinnamon-ground-jar,natco,100g,4567657087048,4567657087048,natco_cinnamon-ground-jar-100g.jpg,natco_cinnamon-ground-jar-100g.jpg,true
cassia-dalchini-jar,natco,50g,4567657119816,4567657119816,natco_cassia-dalchini-jar-50g.jpg,natco_cassia-dalchini-jar-50g.jpg,true
chilli-powder-hot-jar,natco,100g,4567657185352,4567657185352,natco_chilli-powder-hot-jar-100g.jpg,natco_chilli-powder-hot-jar-100g.jpg,true
chilli-crushed-jar,natco,80g,4567657250888,4567657250888,natco_chilli-crushed-jar-80g.jpg,natco_chilli-crushed-jar-80g.jpg,true
cardamom-green-jar,natco,50g,4567657316424,4567657316424,natco_cardamom-green-jar-50g.jpg,natco_cardamom-green-jar-50g.jpg,true
bay-leaves-jar,natco,10g,4567657381960,4567657381960,natco_bay-leaves-jar-10g.jpg,natco_bay-leaves-jar-10g.jpg,true
asafoetida-hing-jar,natco,100g,4567657447496,4567657447496,natco_asafoetida-hing-jar-100g.jpg,natco_asafoetida-hing-jar-100g.jpg,true
aniseed-star-jar,natco,40g,4567657513032,4567657513032,natco_aniseed-star-jar-40g.jpg,natco_aniseed-star-jar-40g.jpg,true
